year,Company_Ticker,Company_Name,total_divs_paid
2012,LRCX,Lam Research,0.0
2012,LUMN,Lumen Technologies,2.9
2012,LUV,Southwest Airlines,0.0345
2012,LVS,Las Vegas Sands,3.75
2012,LYB,LyondellBasell,4.2
2012,LYV,Live Nation Entertainment,0.0
2012,MA,Mastercard Inc.,1.05
2012,MAA,Mid-America Apartments,2.64
2012,MAR,Marriott International,0.49
2012,MAS,Masco Corp.,0.3
2012,MCD,"McDonald's Corp.",2.87
2012,MCHP,Microchip Technology,1.402
2012,MCK,McKesson Corp.,0.8
2012,MCO,"Moody's Corp",0.64
2012,MDLZ,Mondelez International,15.6985
2012,MDT,Medtronic plc,1.265
2012,MET,MetLife Inc.,0.74
2012,MGM,MGM Resorts International,0.0
2012,MHK,Mohawk Industries,0.0
2012,MKC,McCormick & Co.,1.27
2012,MKTX,MarketAxess,1.74
2012,MLM,Martin Marietta Materials,1.6
2012,MMC,Marsh & McLennan,0.9
2012,MMM,3M Company,2.36
2012,MNST,Monster Beverage,0.0
2012,MO,Altria Group Inc,1.7
2012,MOS,The Mosaic Company,0.675
2012,MPC,Marathon Petroleum,1.2
2012,MPWR,Monolithic Power Systems,1.0
2012,MRK,Merck & Co.,1.69
2012,MRO,Marathon Oil Corp.,0.68
2012,MS,Morgan Stanley,0.15
2012,MSCI,MSCI Inc,0.0
2012,MSFT,Microsoft Corp.,0.83
2012,MSI,Motorola Solutions Inc.,0.96
2012,MTB,M&T Bank,2.8
2012,MTD,Mettler Toledo,0.0
2012,MU,Micron Technology,0.0
2012,MXIM,Maxim Integrated Products,0.92
2012,NDAQ,"Nasdaq, Inc.",0.39
2012,NEE,NextEra Energy,2.4
2012,NEM,Newmont Corporation,1.4
2012,NFLX,Netflix Inc.,0.0
2012,NI,NiSource Inc.,0.7
2012,NKE,"Nike, Inc.",1.29
2012,NLOK,NortonLifeLock,0.0
2012,NLSN,Nielsen Holdings,0.0
2012,NOC,Northrop Grumman,2.15
2012,NOV,NOV Inc.,0.49
2012,NOW,ServiceNow,0.0
2012,NRG,NRG Energy,0.18
2012,NSC,Norfolk Southern Corp.,1.94
2012,NTAP,NetApp,0.0
2012,NTRS,Northern Trust Corp.,1.18
2012,NUE,Nucor Corp.,1.4625
2012,NVDA,Nvidia Corporation,0.075
2012,NVR,"NVR, Inc.",0.0
2012,NWL,Newell Brands,0.43
2012,O,Realty Income Corporation,1.7776
2012,ODFL,Old Dominion Freight Line,0.0
2012,OKE,Oneok,1.88
2012,OMC,Omnicom Group,1.2
2012,ORCL,Oracle Corp.,0.42
2012,ORLY,"O'Reilly Automotive",0.0
2012,OXY,Occidental Petroleum,2.16
2012,PAYX,Paychex Inc.,1.95
2012,PBCT,"People's United Financial",0.6375
2012,PCAR,Paccar,1.58
2012,PEAK,Healthpeak Properties,2.0
2012,PEG,Public Service Enterprise Group (PSEG),1.42
2012,PEP,PepsiCo Inc.,2.1275
2012,PFE,Pfizer Inc.,0.88
2012,PFG,Principal Financial Group,0.78
2012,PG,Procter & Gamble,2.211
2012,PGR,Progressive Corp.,1.4072
2012,PH,Parker-Hannifin,1.62
2012,PHM,PulteGroup,0.0
2012,PKG,Packaging Corporation of America,1.0
2012,PKI,PerkinElmer,0.28
2012,PLD,Prologis,1.12
2012,PM,Philip Morris International,3.24
2012,PNC,PNC Financial Services,1.55
2012,PNR,Pentair plc,0.88
2012,PNW,Pinnacle West Capital,2.12
2012,POOL,Pool Corporation,0.62
2012,PPG,PPG Industries,2.34
2012,PPL,PPL Corp.,1.44
2012,PRGO,Perrigo,0.33
2012,PRU,Prudential Financial,1.6
2012,PSA,Public Storage,4.4
2012,PSX,Phillips 66,0.45
2012,PVH,PVH Corp.,0.15
2012,PWR,Quanta Services Inc.,0.0
2012,PXD,Pioneer Natural Resources,0.08
2012,QCOM,Qualcomm,1.175
2012,RCL,Royal Caribbean Group,0.44
2012,RE,Everest Re Group Ltd.,1.92
2012,REG,Regency Centers Corporation,1.85
2012,REGN,Regeneron Pharmaceuticals,0.0
2012,RF,Regions Financial Corp.,0.04
2012,RHI,Robert Half International,0.6
2012,RJF,Raymond James Financial,0.53
2012,RL,Ralph Lauren Corporation,1.4
2012,RMD,ResMed,0.34
2012,ROK,Rockwell Automation Inc.,1.79
2012,ROL,"Rollins, Inc.",0.44
2012,ROP,Roper Technologies,0.715
2012,ROST,Ross Stores,0.56
2012,RSG,Republic Services Inc,1.15
2012,RTX,Raytheon Technologies,2.03
2012,SBAC,SBA Communications,0.0
2012,SBUX,Starbucks Corp.,0.72
2012,SCHW,Charles Schwab Corporation,0.24
2012,SEE,Sealed Air,0.52
2012,SHW,Sherwin-Williams,1.56
2012,SIVB,SVB Financial,0.0
2012,SJM,JM Smucker,2.0
2012,SLB,Schlumberger Ltd.,1.1
2012,SLG,SL Green Realty,1.08
2012,SNA,Snap-on,1.4
2012,SNPS,Synopsys Inc.,0.0
2012,SO,Southern Company,1.9425
2012,SPG,Simon Property Group Inc,4.1
2012,SPGI,S&P Global Inc.,3.52
2012,SRE,Sempra Energy,2.4
2012,STE,Steris,0.72
2012,STT,State Street Corp.,0.96
2012,STX,Seagate Technology,1.52
2012,STZ,Constellation Brands,0.0
2012,SWK,Stanley Black & Decker,1.8
2012,SWKS,Skyworks Solutions,0.0
2012,SYK,Stryker Corp.,0.9025
2012,SYY,Sysco Corp.,1.08
2012,T,AT&T Inc.,1.76
2012,TAP,Molson Coors Beverage Company,1.28
2012,TDG,TransDigm Group,12.85
2012,TDY,Teledyne Technologies,0.0
2012,TEL,TE Connectivity Ltd.,0.81
2012,TER,Teradyne,0.0
2012,TFC,Truist Financial,0.76
2012,TFX,Teleflex,1.36
2012,TGT,Target Corp.,1.32
2012,TJX,TJX Companies Inc.,0.44
2012,TMO,Thermo Fisher Scientific,0.54
2012,TMUS,T-Mobile US,0.0
2012,TPR,"Tapestry, Inc.",1.125
2012,TRMB,Trimble Inc.,0.0
2012,TROW,T. Rowe Price Group,2.36
2012,TRV,The Travelers Companies,1.79
2012,TSCO,Tractor Supply Company,0.72
2012,TSLA,"Tesla, Inc.",0.0
2012,TSN,Tyson Foods,0.27
2012,TT,Trane Technologies plc,0.64
2012,TTWO,Take-Two Interactive,0.0
2012,TXN,Texas Instruments,0.51
2012,TXT,Textron Inc.,0.08
2012,TYL,Tyler Technologies,0.0
2012,UAA,Under Armour (Class A),0.0
2012,UAL,United Airlines Holdings,0.0
2012,UDR,"UDR, Inc.",0.875
2012,UHS,Universal Health Services,0.6
2012,ULTA,Ulta Beauty,1.0
2012,UNH,UnitedHealth Group Inc.,0.8
2012,UNM,Unum Group,0.47
2012,UNP,Union Pacific Corp,2.49
2012,UPS,United Parcel Service,2.28
2012,URI,"United Rentals, Inc.",0.0
2012,USB,U.S. Bancorp,0.78
2012,V,Visa Inc.,1.21
2012,VAR,Varian Medical Systems,0.0
2012,VFC,VF Corporation,3.03
2012,VIAC,ViacomCBS,0.44
2012,VLO,Valero Energy,0.65
2012,VMC,Vulcan Materials,0.04
2012,VNO,Vornado Realty Trust,3.5748
2012,VRSK,Verisk Analytics,0.0
2012,VRSN,Verisign Inc.,0.0
2012,VRTX,Vertex Pharmaceuticals Inc,0.0
2012,VTR,Ventas Inc,2.48
2012,VZ,Verizon Communications,2.015
2012,WAB,Westinghouse Air Brake Technologies Corp,0.16
2012,WAT,Waters Corporation,0.0
2012,WBA,Walgreens Boots Alliance,1.0
2012,WDC,Western Digital,0.5
2012,WEC,WEC Energy Group,1.2
2012,WELL,Welltower Inc.,2.96
2012,WFC,Wells Fargo,0.88
2012,WHR,Whirlpool Corp.,2.0
2012,WM,Waste Management Inc.,1.42
2012,WMB,Williams Companies,7.1546
2012,WMT,Walmart,1.59
2012,WRB,W. R. Berkley Corporation,1.35
2012,WST,West Pharmaceutical Services,0.73
2012,WU,Western Union Co,0.425
2012,WY,Weyerhaeuser,0.62
2012,WYNN,Wynn Resorts Ltd,9.5
2012,XEL,Xcel Energy Inc,1.07
2012,XLNX,Xilinx,0.85
2012,XOM,Exxon Mobil Corp.,2.18
2012,XRAY,Dentsply Sirona,0.22
2012,XRX,Xerox,0.17
2012,XYL,Xylem Inc.,0.4048
2012,YUM,Yum! Brands Inc,1.19
2012,ZBH,Zimmer Biomet,0.72
2012,ZBRA,Zebra Technologies,0.0
2012,ZION,Zions Bancorp,0.04
2013,A,Agilent Technologies,0.492
2013,AAL,American Airlines Group,0.0
2013,AAP,Advance Auto Parts,0.24
2013,AAPL,Apple Inc.,11.8
2013,ABBV,AbbVie Inc.,1.2
2013,ABC,AmerisourceBergen,0.865
2013,ABMD,Abiomed,0.0
2013,ABT,Abbott Laboratories,35.2097
2013,ACN,Accenture,1.74
2013,ADBE,Adobe Inc.,0.0
2013,ADI,"Analog Devices, Inc.",1.36
2013,ADM,Archer-Daniels-Midland Co,0.76
2013,ADP,Automatic Data Processing,1.785
2013,ADSK,Autodesk Inc.,0.0
2013,AEE,Ameren Corp,1.6
2013,AEP,American Electric Power,1.95
2013,AES,AES Corp,0.16
2013,AFL,Aflac,1.42
2013,AIG,American International Group,0.2
2013,AIZ,Assurant,1.21
2013,AJG,Arthur J. Gallagher & Co.,1.4
2013,AKAM,Akamai Technologies,0.0
2013,ALB,Albemarle Corporation,0.96
2013,ALGN,Align Technology,0.0
2013,ALK,Alaska Air Group,0.4
2013,ALL,Allstate Corp,1.0
2013,ALLE,Allegion,0.0
2013,ALXN,Alexion Pharmaceuticals,0.0
2013,AMAT,Applied Materials Inc.,0.39
2013,AMD,Advanced Micro Devices,0.0
2013,AME,Ametek,0.24
2013,AMGN,Amgen Inc.,1.88
2013,AMP,Ameriprise Financial,2.01
2013,AMT,American Tower Corp.,1.1
2013,AMZN,Amazon.com Inc.,0.0
2013,ANSS,"ANSYS, Inc.",0.0
2013,ANTM,Anthem,1.5
2013,AON,Aon plc,0.6825
2013,AOS,A.O. Smith Corp,0.68
2013,APA,Apache Corporation,0.77
2013,APD,Air Products & Chemicals,2.84
2013,APH,Amphenol Corp,0.61
2013,APTV,Aptiv PLC,0.68
2013,ARE,Alexandria Real Estate Equities,2.61
2013,ATO,Atmos Energy,1.42
2013,ATVI,Activision Blizzard,0.19
2013,AVB,AvalonBay Communities,4.28
2013,AVGO,Broadcom Inc.,0.88
2013,AVY,Avery Dennison Corp,1.14
2013,AWK,American Water Works,0.84
2013,AXP,American Express,0.86
2013,AZO,AutoZone Inc,0.0
2013,BA,Boeing Company,1.94
2013,BAC,Bank of America Corp,0.04
2013,BAX,Baxter International Inc.,1.92
2013,BBY,Best Buy Co. Inc.,0.68
2013,BDX,Becton Dickinson,2.03
2013,BEN,Franklin Resources,0.8
2013,BF-B,Brown-Forman Corp.,1.055
2013,BIIB,Biogen Inc.,0.0
2013,BIO,Bio-Rad Laboratories,0.0
2013,BK,The Bank of New York Mellon,0.58
2013,BKNG,Booking Holdings Inc,0.0
2013,BLK,BlackRock,8.42
2013,BLL,Ball Corp,0.52
2013,BMY,Bristol-Myers Squibb,1.76
2013,BR,Broadridge Financial Solutions,0.78
2013,BRK.B,Berkshire Hathaway,0.0
2013,BSX,Boston Scientific,0.0
2013,BWA,BorgWarner,0.5
2013,BXP,Boston Properties,4.85
2013,C,Citigroup Inc.,0.04
2013,CAG,Conagra Brands,1.0
2013,CAH,Cardinal Health Inc.,1.1825
2013,CAT,Caterpillar Inc.,1.72
2013,CB,Chubb Limited,3.27
2013,CBOE,Cboe Global Markets,1.16
2013,CBRE,CBRE Group,0.0
2013,CCI,Crown Castle,0.0
2013,CCL,Carnival Corp.,1.0
2013,CDNS,Cadence Design Systems,0.0
2013,CDW,CDW,0.0425
2013,CE,Celanese,0.525
2013,CERN,Cerner,0.0
2013,CF,CF Industries Holdings Inc,2.2
2013,CHD,Church & Dwight,1.12
2013,CHRW,C. H. Robinson Worldwide,1.4
2013,CHTR,Charter Communications,0.0
2013,CI,Cigna,0.04
2013,CINF,Cincinnati Financial,1.655
2013,CL,Colgate-Palmolive,1.98
2013,CLX,The Clorox Company,2.7
2013,CMA,Comerica Inc.,0.68
2013,CMCSA,Comcast Corp.,0.78
2013,CME,CME Group Inc.,4.4
2013,CMG,Chipotle Mexican Grill,0.0
2013,CMI,Cummins Inc.,2.25
2013,CMS,CMS Energy,1.02
2013,CNC,Centene Corporation,0.0
2013,CNP,CenterPoint Energy,0.83
2013,COF,Capital One Financial,0.95
2013,COG,Cabot Oil & Gas,0.08
2013,COO,The Cooper Companies,0.06
2013,COP,ConocoPhillips,3.36
2013,COST,Costco Wholesale Corp.,1.205
2013,CPB,Campbell Soup,0.602
2013,CPRT,Copart Inc,0.0
2013,CRM,Salesforce.com,0.0
2013,CSCO,Cisco Systems,0.51
2013,CSX,CSX Corp.,0.59
2013,CTAS,Cintas Corporation,0.77
2013,CTSH,Cognizant Technology Solutions,0.0
2013,CTXS,Citrix Systems,0.0
2013,CVS,CVS Health,0.9
2013,CVX,Chevron Corp.,3.9
2013,D,Dominion Energy,2.25
2013,DAL,Delta Air Lines Inc.,0.12
2013,DD,DuPont de Nemours Inc,1.78
2013,DE,Deere & Co.,2.04
2013,DFS,Discover Financial Services,0.6
2013,DG,Dollar General,0.0
2013,DGX,Quest Diagnostics,1.2
2013,DHI,D. R. Horton,0.0375
2013,DHR,Danaher Corp.,0.1
2013,DIS,The Walt Disney Company,0.86
2013,DISCA,"Discovery, Inc. (Series A)",0.0
2013,DISCK,"Discovery, Inc. (Series C)",0.0
2013,DISH,Dish Network,0.0
2013,DLR,Digital Realty Trust Inc,3.12
2013,DLTR,Dollar Tree,0.0
2013,DOV,Dover Corporation,1.45
2013,DPZ,"Domino's Pizza",0.8
2013,DRE,Duke Realty Corp,0.68
2013,DRI,Darden Restaurants,2.1
2013,DTE,DTE Energy Co.,2.585
2013,DUK,Duke Energy,3.09
2013,DVA,DaVita Inc.,0.0
2013,DVN,Devon Energy,0.86
2013,DXCM,DexCom,0.0
2013,EA,Electronic Arts,0.0
2013,EBAY,eBay Inc.,0.0
2013,ECL,Ecolab Inc.,0.965
2013,ED,Consolidated Edison,2.46
2013,EFX,Equifax Inc.,0.88
2013,EIX,"Edison Int'l",1.3675
2013,EL,Estée Lauder Companies,0.74
2013,EMN,Eastman Chemical,1.25
2013,EMR,Emerson Electric Company,1.66
2013,ENPH,Enphase Energy,0.0
2013,EOG,EOG Resources,0.7325
2013,EQIX,Equinix,0.0
2013,EQR,Equity Residential,1.85
2013,ES,Eversource Energy,1.47
2013,ESS,"Essex Property Trust, Inc.",4.84
2013,ETN,Eaton Corporation,1.68
2013,ETR,Entergy Corp.,3.32
2013,EW,Edwards Lifesciences,0.0
2013,EXC,Exelon Corp.,1.455
2013,EXPD,Expeditors,0.6
2013,EXPE,Expedia Group,0.56
2013,EXR,Extra Space Storage,1.45
2013,F,Ford Motor Company,0.4
2013,FANG,Diamondback Energy,0.0
2013,FAST,Fastenal Co,0.8
2013,FB,"Facebook, Inc.",0.0
2013,FBHS,Fortune Brands Home & Security,0.3
2013,FCX,Freeport-McMoRan Inc.,2.25
2013,FDX,FedEx Corporation,0.59
2013,FE,FirstEnergy Corp,2.2
2013,FFIV,F5 Networks,0.0
2013,FIS,Fidelity National Information Services,0.88
2013,FISV,Fiserv Inc,0.0
2013,FITB,Fifth Third Bancorp,0.47
2013,FLIR,FLIR Systems,0.36
2013,FLS,Flowserve Corporation,1.26
2013,FLT,FleetCor Technologies Inc,0.0
2013,FMC,FMC Corporation,0.54
2013,FRC,First Republic Bank,0.36
2013,FRT,Federal Realty Investment Trust,3.02
2013,FTNT,Fortinet,0.0
2013,GD,General Dynamics,1.68
2013,GE,General Electric,0.79
2013,GILD,Gilead Sciences,0.0
2013,GIS,General Mills,1.42
2013,GL,Globe Life Inc.,0.83
2013,GLW,Corning Inc.,0.39
2013,GM,General Motors,0.0
2013,GOOGL,Alphabet Inc. (Class A),0.0
2013,GPC,Genuine Parts,2.15
2013,GPN,Global Payments Inc.,0.08
2013,GPS,Gap Inc.,0.5
2013,GRMN,Garmin Ltd.,2.25
2013,GS,Goldman Sachs Group,2.05
2013,GWW,Grainger (W.W.) Inc.,3.59
2013,HAL,Halliburton Co.,0.525
2013,HAS,Hasbro Inc.,1.2
2013,HBAN,Huntington Bancshares,0.19
2013,HBI,Hanesbrands Inc,0.6
2013,HCA,HCA Healthcare,0.0
2013,HD,Home Depot,1.56
2013,HES,Hess Corporation,0.7
2013,HFC,HollyFrontier Corp,3.5
2013,HIG,Hartford Financial Svc.Gp.,0.5
2013,HII,Huntington Ingalls Industries,0.5
2013,HOLX,Hologic,0.0
2013,HON,"Honeywell Int'l Inc.",1.68
2013,HPQ,HP Inc.,0.5676
2013,HRL,Hormel Foods Corp.,0.68
2013,HSIC,Henry Schein,0.0
2013,HST,Host Hotels & Resorts,0.46
2013,HSY,The Hershey Company,1.81
2013,HUM,Humana Inc.,1.07
2013,HWM,Howmet Aerospace,0.12
2013,IBM,International Business Machines,3.7
2013,ICE,Intercontinental Exchange,0.65
2013,IDXX,Idexx Laboratories,0.0
2013,IEX,IDEX Corporation,0.89
2013,IFF,International Flavors & Fragrances,0.0
2013,ILMN,Illumina Inc,0.0
2013,INCY,Incyte,0.0
2013,INTC,Intel Corp.,0.9
2013,INTU,Intuit Inc.,0.7
2013,IP,International Paper,1.25
2013,IPG,Interpublic Group,0.3
2013,IPGP,IPG Photonics Corp.,0.0
2013,IQV,IQVIA Holdings Inc.,0.0
2013,IRM,Iron Mountain Incorporated,1.08
2013,ISRG,Intuitive Surgical Inc.,0.0
2013,IT,Gartner Inc,0.0
2013,ITW,Illinois Tool Works,1.6
2013,IVZ,Invesco Ltd.,0.8475
2013,J,Jacobs Engineering Group,0.0
2013,JBHT,J. B. Hunt Transport Services,0.45
2013,JCI,Johnson Controls International,1.04
2013,JKHY,Jack Henry & Associates,0.73
2013,JNJ,Johnson & Johnson,2.59
2013,JNPR,Juniper Networks,0.0
2013,JPM,JPMorgan Chase & Co.,1.36
2013,K,Kellogg Co.,1.8
2013,KEY,KeyCorp,0.215
2013,KIM,Kimco Realty,0.855
2013,KLAC,KLA Corporation,1.7
2013,KMB,Kimberly-Clark,3.24
2013,KMI,Kinder Morgan,1.56
2013,KMX,Carmax Inc,0.0
2013,KO,Coca-Cola Company,1.12
2013,KR,Kroger Co.,0.615
2013,KSU,Kansas City Southern,0.86
2013,L,Loews Corp.,0.2475
2013,LB,L Brands Inc.,1.2
2013,LDOS,Leidos Holdings,23.0349
2013,LEG,Leggett & Platt,1.18
2013,LEN,Lennar Corp.,0.16
2013,LH,Laboratory Corp. of America Holding,0.0
2013,LHX,L3Harris Technologies,1.58
2013,LKQ,LKQ Corporation,0.0
2013,LLY,Lilly (Eli) & Co.,1.96
2013,LMT,Lockheed Martin Corp.,4.78
2013,LNC,Lincoln National,0.48
2013,LNT,Alliant Energy,2.35
2013,LOW,"Lowe's Cos.",0.68
2013,LRCX,Lam Research,0.0
2013,LUMN,Lumen Technologies,2.16
2013,LUV,Southwest Airlines,0.13
2013,LVS,Las Vegas Sands,1.4
2013,LYB,LyondellBasell,2.0
2013,LYV,Live Nation Entertainment,0.0
2013,MA,Mastercard Inc.,2.1
2013,MAA,Mid-America Apartments,2.78
2013,MAR,Marriott International,0.64
2013,MAS,Masco Corp.,0.3
2013,MCD,"McDonald's Corp.",3.12
2013,MCHP,Microchip Technology,1.415
2013,MCK,McKesson Corp.,0.88
2013,MCO,"Moody's Corp",0.9
2013,MDLZ,Mondelez International,0.54
2013,MDT,Medtronic plc,1.1
2013,MET,MetLife Inc.,1.01
2013,MGM,MGM Resorts International,0.0
2013,MHK,Mohawk Industries,0.0
2013,MKC,McCormick & Co.,1.39
2013,MKTX,MarketAxess,0.52
2013,MLM,Martin Marietta Materials,1.6
2013,MMC,Marsh & McLennan,0.96
2013,MMM,3M Company,2.54
2013,MNST,Monster Beverage,0.0
2013,MO,Altria Group Inc,1.84
2013,MOS,The Mosaic Company,1.0
2013,MPC,Marathon Petroleum,1.54
2013,MPWR,Monolithic Power Systems,0.0
2013,MRK,Merck & Co.,1.73
2013,MRO,Marathon Oil Corp.,0.72
2013,MS,Morgan Stanley,0.2
2013,MSCI,MSCI Inc,0.0
2013,MSFT,Microsoft Corp.,0.97
2013,MSI,Motorola Solutions Inc.,1.14
2013,MTB,M&T Bank,2.8
2013,MTD,Mettler Toledo,0.0
2013,MU,Micron Technology,0.0
2013,MXIM,Maxim Integrated Products,1.0
2013,NCLH,Norwegian Cruise Line Holdings,0.0
2013,NDAQ,"Nasdaq, Inc.",0.52
2013,NEE,NextEra Energy,2.64
2013,NEM,Newmont Corporation,1.225
2013,NFLX,Netflix Inc.,0.0
2013,NI,NiSource Inc.,0.98
2013,NKE,"Nike, Inc.",0.87
2013,NLOK,NortonLifeLock,0.45
2013,NLSN,Nielsen Holdings,0.72
2013,NOC,Northrop Grumman,2.38
2013,NOV,NOV Inc.,0.91
2013,NOW,ServiceNow,0.0
2013,NRG,NRG Energy,0.45
2013,NSC,Norfolk Southern Corp.,2.04
2013,NTAP,NetApp,0.3
2013,NTRS,Northern Trust Corp.,1.23
2013,NUE,Nucor Corp.,1.4725
2013,NVDA,Nvidia Corporation,0.31
2013,NVR,"NVR, Inc.",0.0
2013,NWL,Newell Brands,0.6
2013,NWS,News Corp (Class B),0.0
2013,NWSA,News Corp (Class A),0.0
2013,O,Realty Income Corporation,2.1778
2013,ODFL,Old Dominion Freight Line,0.0
2013,OKE,Oneok,1.48
2013,OMC,Omnicom Group,1.6
2013,ORCL,Oracle Corp.,0.24
2013,ORLY,"O'Reilly Automotive",0.0
2013,OXY,Occidental Petroleum,2.56
2013,PAYX,Paychex Inc.,0.7
2013,PBCT,"People's United Financial",0.6475
2013,PCAR,Paccar,1.7
2013,PEAK,Healthpeak Properties,2.1
2013,PEG,Public Service Enterprise Group (PSEG),1.44
2013,PEP,PepsiCo Inc.,2.24
2013,PFE,Pfizer Inc.,0.96
2013,PFG,Principal Financial Group,0.98
2013,PG,Procter & Gamble,2.3665
2013,PGR,Progressive Corp.,0.2845
2013,PH,Parker-Hannifin,1.78
2013,PHM,PulteGroup,0.15
2013,PKG,Packaging Corporation of America,1.5125
2013,PKI,PerkinElmer,0.28
2013,PLD,Prologis,1.12
2013,PM,Philip Morris International,3.58
2013,PNC,PNC Financial Services,1.72
2013,PNR,Pentair plc,0.96
2013,PNW,Pinnacle West Capital,2.203
2013,POOL,Pool Corporation,0.73
2013,PPG,PPG Industries,2.42
2013,PPL,PPL Corp.,1.47
2013,PRGO,Perrigo,0.36
2013,PRU,Prudential Financial,1.73
2013,PSA,Public Storage,5.15
2013,PSX,Phillips 66,1.3275
2013,PVH,PVH Corp.,0.15
2013,PWR,Quanta Services Inc.,0.0
2013,PXD,Pioneer Natural Resources,0.08
2013,QCOM,Qualcomm,1.3
2013,RCL,Royal Caribbean Group,0.74
2013,RE,Everest Re Group Ltd.,2.19
2013,REG,Regency Centers Corporation,1.85
2013,REGN,Regeneron Pharmaceuticals,0.0
2013,RF,Regions Financial Corp.,0.1
2013,RHI,Robert Half International,0.64
2013,RJF,Raymond James Financial,0.58
2013,RL,Ralph Lauren Corporation,2.05
2013,RMD,ResMed,0.84
2013,ROK,Rockwell Automation Inc.,2.09
2013,ROL,"Rollins, Inc.",0.36
2013,ROP,Roper Technologies,0.495
2013,ROST,Ross Stores,0.68
2013,RSG,Republic Services Inc,0.99
2013,RTX,Raytheon Technologies,2.195
2013,SBAC,SBA Communications,0.0
2013,SBUX,Starbucks Corp.,0.89
2013,SCHW,Charles Schwab Corporation,0.24
2013,SEE,Sealed Air,0.52
2013,SHW,Sherwin-Williams,2.0
2013,SIVB,SVB Financial,0.0
2013,SJM,JM Smucker,2.2
2013,SLB,Schlumberger Ltd.,1.25
2013,SLG,SL Green Realty,1.49
2013,SNA,Snap-on,1.58
2013,SNPS,Synopsys Inc.,0.0
2013,SO,Southern Company,2.0125
2013,SPG,Simon Property Group Inc,4.65
2013,SPGI,S&P Global Inc.,1.12
2013,SRE,Sempra Energy,2.52
2013,STE,Steris,0.8
2013,STT,State Street Corp.,1.04
2013,STX,Seagate Technology,1.19
2013,STZ,Constellation Brands,0.0
2013,SWK,Stanley Black & Decker,1.98
2013,SWKS,Skyworks Solutions,0.0
2013,SYK,Stryker Corp.,1.1
2013,SYY,Sysco Corp.,1.41
2013,T,AT&T Inc.,1.8
2013,TAP,Molson Coors Beverage Company,1.28
2013,TDG,TransDigm Group,22.0
2013,TDY,Teledyne Technologies,0.0
2013,TEL,TE Connectivity Ltd.,0.96
2013,TER,Teradyne,0.0
2013,TFC,Truist Financial,1.12
2013,TFX,Teleflex,1.36
2013,TGT,Target Corp.,1.58
2013,TJX,TJX Companies Inc.,0.55
2013,TMO,Thermo Fisher Scientific,0.6
2013,TMUS,T-Mobile US,8.1
2013,TPR,"Tapestry, Inc.",1.3125
2013,TRMB,Trimble Inc.,0.0
2013,TROW,T. Rowe Price Group,1.52
2013,TRV,The Travelers Companies,1.96
2013,TSCO,Tractor Supply Company,0.85
2013,TSLA,"Tesla, Inc.",0.0
2013,TSN,Tyson Foods,0.225
2013,TT,Trane Technologies plc,15.2533
2013,TTWO,Take-Two Interactive,0.0
2013,TWTR,"Twitter, Inc.",0.0
2013,TXN,Texas Instruments,1.07
2013,TXT,Textron Inc.,0.08
2013,TYL,Tyler Technologies,0.0
2013,UAA,Under Armour (Class A),0.0
2013,UAL,United Airlines Holdings,0.0
2013,UDR,"UDR, Inc.",0.925
2013,UHS,Universal Health Services,0.2
2013,ULTA,Ulta Beauty,0.0
2013,UNH,UnitedHealth Group Inc.,1.0525
2013,UNM,Unum Group,0.55
2013,UNP,Union Pacific Corp,2.96
2013,UPS,United Parcel Service,2.48
2013,URI,"United Rentals, Inc.",0.0
2013,USB,U.S. Bancorp,0.885
2013,V,Visa Inc.,1.39
2013,VAR,Varian Medical Systems,0.0
2013,VFC,VF Corporation,3.66
2013,VIAC,ViacomCBS,0.48
2013,VLO,Valero Energy,4.2056
2013,VMC,Vulcan Materials,0.04
2013,VNO,Vornado Realty Trust,2.92
2013,VRSK,Verisk Analytics,0.0
2013,VRSN,Verisign Inc.,0.0
2013,VRTX,Vertex Pharmaceuticals Inc,0.0
2013,VTR,Ventas Inc,2.735
2013,VZ,Verizon Communications,2.075
2013,WAB,Westinghouse Air Brake Technologies Corp,0.18
2013,WAT,Waters Corporation,0.0
2013,WBA,Walgreens Boots Alliance,1.18
2013,WDC,Western Digital,1.35
2013,WEC,WEC Energy Group,1.445
2013,WELL,Welltower Inc.,3.06
2013,WFC,Wells Fargo,1.15
2013,WHR,Whirlpool Corp.,2.375
2013,WM,Waste Management Inc.,1.46
2013,WMB,Williams Companies,1.4375
2013,WMT,Walmart,1.88
2013,WRB,W. R. Berkley Corporation,0.39
2013,WST,West Pharmaceutical Services,0.67
2013,WU,Western Union Co,0.5
2013,WY,Weyerhaeuser,0.81
2013,WYNN,Wynn Resorts Ltd,7.0
2013,XEL,Xcel Energy Inc,1.11
2013,XLNX,Xilinx,0.97
2013,XOM,Exxon Mobil Corp.,2.46
2013,XRAY,Dentsply Sirona,0.25
2013,XRX,Xerox,0.23
2013,XYL,Xylem Inc.,0.4656
2013,YUM,Yum! Brands Inc,1.375
2013,ZBH,Zimmer Biomet,0.8
2013,ZBRA,Zebra Technologies,0.0
2013,ZION,Zions Bancorp,0.13
2013,ZTS,Zoetis,0.195
2014,A,Agilent Technologies,16.146
2014,AAL,American Airlines Group,0.2
2014,AAP,Advance Auto Parts,0.24
2014,AAPL,Apple Inc.,7.28
2014,ABBV,AbbVie Inc.,1.66
2014,ABC,AmerisourceBergen,0.995
2014,ABMD,Abiomed,0.0
